run_id,environment_id,source_commit,classification,suite,layer,algorithm,operation,payload_profile,message_bytes,iteration,warmup_iterations,wall_ns,cpu_ns,max_rss_bytes,valid,result,work_units,item_count,public_key_bytes,private_key_bytes,signature_bytes,ciphertext_bytes,shared_secret_bytes,unsigned_serialized_bytes,serialized_bytes,authentication_bytes,notes
local-1786750141063597000,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,aegis,aegis_domain_wrapper_block,ML-DSA-65,verify_cache_miss,kilobyte1024,1024,0,1,121125,125000,48791552,true,accepted_cache_miss,1,0,0,0,3309,0,0,0,0,0,domain=SYNERGY_BLOCK_V1; policy checks + transcript hash + bounded worker + primitive
local-1786750141063597000,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,aegis,aegis_domain_wrapper_block,ML-DSA-65,verify_cache_hit,kilobyte1024,1024,0,1,12250,13000,48791552,true,accepted_cache_hit,1,0,0,0,3309,0,0,0,0,0,domain=SYNERGY_BLOCK_V1; policy checks + transcript hash + positive cache
local-1786750141063597000,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,negative,aegis_domain_wrapper_block,ML-DSA-65,verify_tampered_signature,kilobyte1024,1024,0,0,126416,130000,48791552,true,rejected,1,0,0,0,3309,0,0,0,0,0,domain=SYNERGY_BLOCK_V1
local-1786750141063597000,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,aegis,aegis_domain_wrapper_block,ML-DSA-65,sign_domain,block4096,4096,0,1,711458,713000,48807936,true,domain_signature_generated,1,0,0,0,3309,0,0,0,0,0,domain=SYNERGY_BLOCK_V1
local-1786750141063597000,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,aegis,aegis_domain_wrapper_block,ML-DSA-65,verify_cache_miss,block4096,4096,0,1,172625,160000,48824320,true,accepted_cache_miss,1,0,0,0,3309,0,0,0,0,0,domain=SYNERGY_BLOCK_V1; policy checks + transcript hash + bounded worker + primitive
local-1786750141063597000,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,aegis,aegis_domain_wrapper_block,ML-DSA-65,verify_cache_hit,block4096,4096,0,1,15041,16000,48824320,true,accepted_cache_hit,1,0,0,0,3309,0,0,0,0,0,domain=SYNERGY_BLOCK_V1; policy checks + transcript hash + positive cache
local-1786750141063597000,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,negative,aegis_domain_wrapper_block,ML-DSA-65,verify_tampered_signature,block4096,4096,0,0,145000,159000,48824320,true,rejected,1,0,0,0,3309,0,0,0,0,0,domain=SYNERGY_BLOCK_V1
local-1786750141063597000,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,aegis,aegis_domain_wrapper_block,ML-DSA-65,sign_domain,large16384,16384,0,1,350458,348000,48906240,true,domain_signature_generated,1,0,0,0,3309,0,0,0,0,0,domain=SYNERGY_BLOCK_V1
local-1786750141063597000,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,aegis,aegis_domain_wrapper_block,ML-DSA-65,verify_cache_miss,large16384,16384,0,1,207459,212000,48922624,true,accepted_cache_miss,1,0,0,0,3309,0,0,0,0,0,domain=SYNERGY_BLOCK_V1; policy checks + transcript hash + bounded worker + primitive
local-1786750141063597000,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,aegis,aegis_domain_wrapper_block,ML-DSA-65,verify_cache_hit,large16384,16384,0,1,35250,36000,48922624,true,accepted_cache_hit,1,0,0,0,3309,0,0,0,0,0,domain=SYNERGY_BLOCK_V1; policy checks + transcript hash + positive cache
local-1786750141063597000,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,negative,aegis_domain_wrapper_block,ML-DSA-65,verify_tampered_signature,large16384,16384,0,0,212750,215000,48922624,true,rejected,1,0,0,0,3309,0,0,0,0,0,domain=SYNERGY_BLOCK_V1
local-1786750141063597000,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,aegis,aegis_domain_wrapper_transaction,ML-DSA-65,sign_domain,digest32,32,0,1,426125,426000,48922624,true,domain_signature_generated,1,0,0,0,3309,0,0,0,0,0,domain=SYNERGY_TX_V1
local-1786750141063597000,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,aegis,aegis_domain_wrapper_transaction,ML-DSA-65,verify_cache_miss,digest32,32,0,1,116000,122000,48922624,true,accepted_cache_miss,1,0,0,0,3309,0,0,0,0,0,domain=SYNERGY_TX_V1; policy checks + transcript hash + bounded worker + primitive
local-1786750141063597000,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,aegis,aegis_domain_wrapper_transaction,ML-DSA-65,verify_cache_hit,digest32,32,0,1,9667,11000,48922624,true,accepted_cache_hit,1,0,0,0,3309,0,0,0,0,0,domain=SYNERGY_TX_V1; policy checks + transcript hash + positive cache
local-1786750141063597000,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,negative,aegis_domain_wrapper_transaction,ML-DSA-65,verify_tampered_signature,digest32,32,0,0,150666,155000,48922624,true,rejected,1,0,0,0,3309,0,0,0,0,0,domain=SYNERGY_TX_V1
local-1786750141063597000,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,aegis,aegis_domain_wrapper_transaction,ML-DSA-65,sign_domain,small64,64,0,1,408125,411000,48939008,true,domain_signature_generated,1,0,0,0,3309,0,0,0,0,0,domain=SYNERGY_TX_V1
local-1786750141063597000,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,aegis,aegis_domain_wrapper_transaction,ML-DSA-65,verify_cache_miss,small64,64,0,1,118500,122000,48939008,true,accepted_cache_miss,1,0,0,0,3309,0,0,0,0,0,domain=SYNERGY_TX_V1; policy checks + transcript hash + bounded worker + primitive
local-1786750141063597000,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,aegis,aegis_domain_wrapper_transaction,ML-DSA-65,verify_cache_hit,small64,64,0,1,9833,11000,48939008,true,accepted_cache_hit,1,0,0,0,3309,0,0,0,0,0,domain=SYNERGY_TX_V1; policy checks + transcript hash + positive cache
local-1786750141063597000,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,negative,aegis_domain_wrapper_transaction,ML-DSA-65,verify_tampered_signature,small64,64,0,0,109750,113000,48939008,true,rejected,1,0,0,0,3309,0,0,0,0,0,domain=SYNERGY_TX_V1
local-1786750141063597000,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,aegis,aegis_domain_wrapper_transaction,ML-DSA-65,sign_domain,small128,128,0,1,1883042,1876000,48939008,true,domain_signature_generated,1,0,0,0,3309,0,0,0,0,0,domain=SYNERGY_TX_V1
local-1786750141063597000,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,aegis,aegis_domain_wrapper_transaction,ML-DSA-65,verify_cache_miss,small128,128,0,1,118666,125000,48939008,true,accepted_cache_miss,1,0,0,0,3309,0,0,0,0,0,domain=SYNERGY_TX_V1; policy checks + transcript hash + bounded worker + primitive
local-1786750141063597000,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,aegis,aegis_domain_wrapper_transaction,ML-DSA-65,verify_cache_hit,small128,128,0,1,9875,10000,48939008,true,accepted_cache_hit,1,0,0,0,3309,0,0,0,0,0,domain=SYNERGY_TX_V1; policy checks + transcript hash + positive cache
local-1786750141063597000,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,negative,aegis_domain_wrapper_transaction,ML-DSA-65,verify_tampered_signature,small128,128,0,0,123458,128000,48939008,true,rejected,1,0,0,0,3309,0,0,0,0,0,domain=SYNERGY_TX_V1
local-1786750141063597000,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,aegis,aegis_domain_wrapper_transaction,ML-DSA-65,sign_domain,vote192,192,0,1,1476500,1331000,48939008,true,domain_signature_generated,1,0,0,0,3309,0,0,0,0,0,domain=SYNERGY_TX_V1
local-1786750141063597000,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,aegis,aegis_domain_wrapper_transaction,ML-DSA-65,verify_cache_miss,vote192,192,0,1,142750,148000,48939008,true,accepted_cache_miss,1,0,0,0,3309,0,0,0,0,0,domain=SYNERGY_TX_V1; policy checks + transcript hash + bounded worker + primitive
local-1786750141063597000,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,aegis,aegis_domain_wrapper_transaction,ML-DSA-65,verify_cache_hit,vote192,192,0,1,10625,11000,48939008,true,accepted_cache_hit,1,0,0,0,3309,0,0,0,0,0,domain=SYNERGY_TX_V1; policy checks + transcript hash + positive cache
local-1786750141063597000,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,negative,aegis_domain_wrapper_transaction,ML-DSA-65,verify_tampered_signature,vote192,192,0,0,134875,132000,48939008,true,rejected,1,0,0,0,3309,0,0,0,0,0,domain=SYNERGY_TX_V1
local-1786750141063597000,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,aegis,aegis_domain_wrapper_transaction,ML-DSA-65,sign_domain,medium256,256,0,1,819208,819000,48939008,true,domain_signature_generated,1,0,0,0,3309,0,0,0,0,0,domain=SYNERGY_TX_V1
local-1786750141063597000,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,aegis,aegis_domain_wrapper_transaction,ML-DSA-65,verify_cache_miss,medium256,256,0,1,114500,117000,48939008,true,accepted_cache_miss,1,0,0,0,3309,0,0,0,0,0,domain=SYNERGY_TX_V1; policy checks + transcript hash + bounded worker + primitive
local-1786750141063597000,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,aegis,aegis_domain_wrapper_transaction,ML-DSA-65,verify_cache_hit,medium256,256,0,1,10875,12000,48939008,true,accepted_cache_hit,1,0,0,0,3309,0,0,0,0,0,domain=SYNERGY_TX_V1; policy checks + transcript hash + positive cache
local-1786750141063597000,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,negative,aegis_domain_wrapper_transaction,ML-DSA-65,verify_tampered_signature,medium256,256,0,0,130458,128000,48939008,true,rejected,1,0,0,0,3309,0,0,0,0,0,domain=SYNERGY_TX_V1
local-1786750141063597000,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,aegis,aegis_domain_wrapper_transaction,ML-DSA-65,sign_domain,transaction512,512,0,1,382334,382000,48955392,true,domain_signature_generated,1,0,0,0,3309,0,0,0,0,0,domain=SYNERGY_TX_V1
