run_id,environment_id,source_commit,classification,sample_recorded_unix_ns,suite,layer,algorithm,operation,payload_profile,message_bytes,iteration,warmup_iterations,wall_ns,cpu_ns,max_rss_bytes,valid,result,work_units,item_count,public_key_bytes,private_key_bytes,signature_bytes,ciphertext_bytes,shared_secret_bytes,unsigned_serialized_bytes,serialized_bytes,authentication_bytes,notes
cold-51261-1786752606773939000,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,1786752606777705000,cold_start,fresh_process_aegis,ML-DSA-65,second_domain_verify,transaction512,512,1,0,279167,286000,7045120,true,accepted_cache_miss,1,0,1952,0,3309,0,0,0,0,0,warm process-local cache-miss verification
cold-51270-1786752606839852000,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,1786752606840393000,cold_start,fresh_process_aegis,ML-DSA-65,first_signer_initialize,transaction512,512,10,0,537083,538000,6471680,true,initialized,1,0,0,0,0,0,0,0,0,0,includes the process-local required ML-DSA-65 smoke check
cold-51270-1786752606839852000,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,1786752606840508000,cold_start,fresh_process_aegis,ML-DSA-65,first_keygen_register,transaction512,512,10,0,110500,112000,6488064,true,registered,1,0,1952,0,0,0,0,0,0,0,ML-DSA-65 key generation plus Aegis lifecycle registration
cold-51270-1786752606839852000,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,1786752606840708000,cold_start,fresh_process_aegis,ML-DSA-65,first_domain_sign,transaction512,512,10,0,197584,198000,6488064,true,signed,1,0,1952,0,3309,0,0,0,0,0,first production-domain signature after initialization
cold-51270-1786752606839852000,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,1786752606840736000,cold_start,fresh_process_aegis,ML-DSA-65,first_verifier_initialize,transaction512,512,10,0,24542,27000,6635520,true,initialized,1,0,1952,0,0,0,0,0,0,0,includes the process-local required verifier smoke check and registry clone
cold-51270-1786752606839852000,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,1786752606840872000,cold_start,fresh_process_aegis,ML-DSA-65,first_domain_verify,transaction512,512,10,0,132375,157000,6881280,true,accepted_cache_miss,1,0,1952,0,3309,0,0,0,0,0,first production-domain verification after verifier initialization
cold-51270-1786752606839852000,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,1786752606841638000,cold_start,fresh_process_aegis,ML-DSA-65,second_domain_sign,transaction512,512,10,0,762459,764000,6897664,true,signed,1,0,1952,0,3309,0,0,0,0,0,warm process-local domain signature
cold-51270-1786752606839852000,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,1786752606841780000,cold_start,fresh_process_aegis,ML-DSA-65,second_domain_verify,transaction512,512,10,0,138041,142000,7045120,true,accepted_cache_miss,1,0,1952,0,3309,0,0,0,0,0,warm process-local cache-miss verification
cold-51271-1786752606845639000,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,1786752606846932000,cold_start,fresh_process_aegis,ML-DSA-65,first_signer_initialize,transaction512,512,11,0,1288666,1290000,6455296,true,initialized,1,0,0,0,0,0,0,0,0,0,includes the process-local required ML-DSA-65 smoke check
cold-51271-1786752606845639000,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,1786752606847043000,cold_start,fresh_process_aegis,ML-DSA-65,first_keygen_register,transaction512,512,11,0,107458,108000,6488064,true,registered,1,0,1952,0,0,0,0,0,0,0,ML-DSA-65 key generation plus Aegis lifecycle registration
