run_id,environment_id,source_commit,classification,sample_recorded_unix_ns,suite,layer,algorithm,operation,payload_profile,message_bytes,iteration,warmup_iterations,wall_ns,cpu_ns,max_rss_bytes,valid,result,work_units,item_count,public_key_bytes,private_key_bytes,signature_bytes,ciphertext_bytes,shared_secret_bytes,unsigned_serialized_bytes,serialized_bytes,authentication_bytes,notes
local-1786752604326628000,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,1786752604327291000,lifecycle,aegis_key_registry,ML-DSA-65,active_key_check,registry1,0,4,10,42,0,7012352,true,active,1,0,0,0,0,0,0,0,0,0,
local-1786752604326628000,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,1786752604327294000,lifecycle,aegis_key_registry,ML-DSA-65,revocation_check,registry1,0,4,10,42,0,7012352,true,not_revoked,1,0,0,0,0,0,0,0,0,0,
local-1786752604326628000,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,1786752604327297000,lifecycle,aegis_key_registry,ML-DSA-65,public_key_lookup,registry1,0,5,10,208,1000,7028736,true,found,1,0,1952,0,0,0,0,0,0,0,
local-1786752604326628000,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,1786752604327301000,lifecycle,aegis_key_registry,ML-DSA-65,role_authorization_check,registry1,0,5,10,83,0,7045120,true,authorized,1,0,0,0,0,0,0,0,0,0,
local-1786752604326628000,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,1786752604327303000,lifecycle,aegis_key_registry,ML-DSA-65,active_key_check,registry1,0,5,10,41,0,7045120,true,active,1,0,0,0,0,0,0,0,0,0,
local-1786752604326628000,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,1786752604327306000,lifecycle,aegis_key_registry,ML-DSA-65,revocation_check,registry1,0,5,10,42,1000,7061504,true,not_revoked,1,0,0,0,0,0,0,0,0,0,
local-1786752604326628000,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,1786752604327308000,lifecycle,aegis_key_registry,ML-DSA-65,public_key_lookup,registry1,0,6,10,208,1000,7061504,true,found,1,0,1952,0,0,0,0,0,0,0,
local-1786752604326628000,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,1786752604327310000,lifecycle,aegis_key_registry,ML-DSA-65,role_authorization_check,registry1,0,6,10,42,0,7061504,true,authorized,1,0,0,0,0,0,0,0,0,0,
local-1786752604326628000,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,1786752604327312000,lifecycle,aegis_key_registry,ML-DSA-65,active_key_check,registry1,0,6,10,42,1000,7061504,true,active,1,0,0,0,0,0,0,0,0,0,
local-1786752604326628000,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,1786752604327314000,lifecycle,aegis_key_registry,ML-DSA-65,revocation_check,registry1,0,6,10,41,0,7061504,true,not_revoked,1,0,0,0,0,0,0,0,0,0,
local-1786752604326628000,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,1786752604327316000,lifecycle,aegis_key_registry,ML-DSA-65,public_key_lookup,registry1,0,7,10,167,0,7061504,true,found,1,0,1952,0,0,0,0,0,0,0,
local-1786752604326628000,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,1786752604327735000,lifecycle,aegis_key_registry,ML-DSA-65,role_authorization_check,registry1,0,7,10,375,2000,7061504,true,authorized,1,0,0,0,0,0,0,0,0,0,
local-1786752604326628000,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,1786752604327738000,lifecycle,aegis_key_registry,ML-DSA-65,active_key_check,registry1,0,7,10,83,0,7061504,true,active,1,0,0,0,0,0,0,0,0,0,
local-1786752604326628000,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,1786752604327740000,lifecycle,aegis_key_registry,ML-DSA-65,revocation_check,registry1,0,7,10,83,0,7061504,true,not_revoked,1,0,0,0,0,0,0,0,0,0,
local-1786752604326628000,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,1786752604327743000,lifecycle,aegis_key_registry,ML-DSA-65,public_key_lookup,registry1,0,8,10,417,1000,7061504,true,found,1,0,1952,0,0,0,0,0,0,0,
local-1786752604326628000,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,1786752604327746000,lifecycle,aegis_key_registry,ML-DSA-65,role_authorization_check,registry1,0,8,10,41,0,7061504,true,authorized,1,0,0,0,0,0,0,0,0,0,
local-1786752604326628000,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,1786752604327748000,lifecycle,aegis_key_registry,ML-DSA-65,active_key_check,registry1,0,8,10,42,1000,7061504,true,active,1,0,0,0,0,0,0,0,0,0,
local-1786752604326628000,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,1786752604327751000,lifecycle,aegis_key_registry,ML-DSA-65,revocation_check,registry1,0,8,10,41,0,7077888,true,not_revoked,1,0,0,0,0,0,0,0,0,0,
local-1786752604326628000,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,1786752604327753000,lifecycle,aegis_key_registry,ML-DSA-65,public_key_lookup,registry1,0,9,10,166,0,7077888,true,found,1,0,1952,0,0,0,0,0,0,0,
local-1786752604326628000,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,1786752604327755000,lifecycle,aegis_key_registry,ML-DSA-65,role_authorization_check,registry1,0,9,10,41,1000,7077888,true,authorized,1,0,0,0,0,0,0,0,0,0,
local-1786752604326628000,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,1786752604327756000,lifecycle,aegis_key_registry,ML-DSA-65,active_key_check,registry1,0,9,10,42,0,7077888,true,active,1,0,0,0,0,0,0,0,0,0,
local-1786752604326628000,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,1786752604327758000,lifecycle,aegis_key_registry,ML-DSA-65,revocation_check,registry1,0,9,10,42,0,7077888,true,not_revoked,1,0,0,0,0,0,0,0,0,0,
local-1786752604326628000,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,1786752604327760000,lifecycle,aegis_key_registry,ML-DSA-65,public_key_lookup,registry1,0,10,10,166,0,7077888,true,found,1,0,1952,0,0,0,0,0,0,0,
local-1786752604326628000,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,1786752604327762000,lifecycle,aegis_key_registry,ML-DSA-65,role_authorization_check,registry1,0,10,10,42,0,7077888,true,authorized,1,0,0,0,0,0,0,0,0,0,
local-1786752604326628000,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,1786752604327763000,lifecycle,aegis_key_registry,ML-DSA-65,active_key_check,registry1,0,10,10,42,0,7077888,true,active,1,0,0,0,0,0,0,0,0,0,
local-1786752604326628000,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,1786752604327765000,lifecycle,aegis_key_registry,ML-DSA-65,revocation_check,registry1,0,10,10,42,0,7077888,true,not_revoked,1,0,0,0,0,0,0,0,0,0,
local-1786752604326628000,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,1786752604327767000,lifecycle,aegis_key_registry,ML-DSA-65,public_key_lookup,registry1,0,11,10,166,1000,7077888,true,found,1,0,1952,0,0,0,0,0,0,0,
local-1786752604326628000,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,1786752604327769000,lifecycle,aegis_key_registry,ML-DSA-65,role_authorization_check,registry1,0,11,10,42,0,7077888,true,authorized,1,0,0,0,0,0,0,0,0,0,
local-1786752604326628000,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,1786752604327770000,lifecycle,aegis_key_registry,ML-DSA-65,active_key_check,registry1,0,11,10,84,0,7077888,true,active,1,0,0,0,0,0,0,0,0,0,
local-1786752604326628000,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,1786752604327772000,lifecycle,aegis_key_registry,ML-DSA-65,revocation_check,registry1,0,11,10,41,0,7077888,true,not_revoked,1,0,0,0,0,0,0,0,0,0,
local-1786752604326628000,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,1786752604327774000,lifecycle,aegis_key_registry,ML-DSA-65,public_key_lookup,registry1,0,12,10,167,0,7077888,true,found,1,0,1952,0,0,0,0,0,0,0,
local-1786752604326628000,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,1786752604327776000,lifecycle,aegis_key_registry,ML-DSA-65,role_authorization_check,registry1,0,12,10,42,1000,7077888,true,authorized,1,0,0,0,0,0,0,0,0,0,
local-1786752604326628000,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,1786752604327777000,lifecycle,aegis_key_registry,ML-DSA-65,active_key_check,registry1,0,12,10,41,0,7077888,true,active,1,0,0,0,0,0,0,0,0,0,
local-1786752604326628000,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,1786752604327779000,lifecycle,aegis_key_registry,ML-DSA-65,revocation_check,registry1,0,12,10,83,0,7077888,true,not_revoked,1,0,0,0,0,0,0,0,0,0,
local-1786752604326628000,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,1786752604327781000,lifecycle,aegis_key_registry,ML-DSA-65,public_key_lookup,registry1,0,13,10,167,0,7077888,true,found,1,0,1952,0,0,0,0,0,0,0,
local-1786752604326628000,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,1786752604327783000,lifecycle,aegis_key_registry,ML-DSA-65,role_authorization_check,registry1,0,13,10,42,1000,7077888,true,authorized,1,0,0,0,0,0,0,0,0,0,
local-1786752604326628000,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,1786752604327784000,lifecycle,aegis_key_registry,ML-DSA-65,active_key_check,registry1,0,13,10,42,1000,7077888,true,active,1,0,0,0,0,0,0,0,0,0,
local-1786752604326628000,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,1786752604327786000,lifecycle,aegis_key_registry,ML-DSA-65,revocation_check,registry1,0,13,10,42,0,7077888,true,not_revoked,1,0,0,0,0,0,0,0,0,0,
local-1786752604326628000,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,1786752604327788000,lifecycle,aegis_key_registry,ML-DSA-65,public_key_lookup,registry1,0,14,10,166,1000,7077888,true,found,1,0,1952,0,0,0,0,0,0,0,
local-1786752604326628000,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,1786752604327790000,lifecycle,aegis_key_registry,ML-DSA-65,role_authorization_check,registry1,0,14,10,41,1000,7077888,true,authorized,1,0,0,0,0,0,0,0,0,0,
local-1786752604326628000,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,1786752604327791000,lifecycle,aegis_key_registry,ML-DSA-65,active_key_check,registry1,0,14,10,42,0,7077888,true,active,1,0,0,0,0,0,0,0,0,0,
local-1786752604326628000,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,1786752604327805000,lifecycle,aegis_key_registry,ML-DSA-65,revocation_check,registry1,0,14,10,84,0,7077888,true,not_revoked,1,0,0,0,0,0,0,0,0,0,
local-1786752604326628000,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,1786752604327807000,lifecycle,aegis_key_registry,ML-DSA-65,public_key_lookup,registry1,0,15,10,208,0,7077888,true,found,1,0,1952,0,0,0,0,0,0,0,
local-1786752604326628000,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,1786752604327809000,lifecycle,aegis_key_registry,ML-DSA-65,role_authorization_check,registry1,0,15,10,84,0,7077888,true,authorized,1,0,0,0,0,0,0,0,0,0,
local-1786752604326628000,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,1786752604327810000,lifecycle,aegis_key_registry,ML-DSA-65,active_key_check,registry1,0,15,10,83,0,7077888,true,active,1,0,0,0,0,0,0,0,0,0,
local-1786752604326628000,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,1786752604327812000,lifecycle,aegis_key_registry,ML-DSA-65,revocation_check,registry1,0,15,10,42,0,7077888,true,not_revoked,1,0,0,0,0,0,0,0,0,0,
local-1786752604326628000,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,1786752604327814000,lifecycle,aegis_key_registry,ML-DSA-65,public_key_lookup,registry1,0,16,10,208,0,7077888,true,found,1,0,1952,0,0,0,0,0,0,0,
local-1786752604326628000,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,1786752604327815000,lifecycle,aegis_key_registry,ML-DSA-65,role_authorization_check,registry1,0,16,10,42,0,7077888,true,authorized,1,0,0,0,0,0,0,0,0,0,
local-1786752604326628000,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,1786752604327817000,lifecycle,aegis_key_registry,ML-DSA-65,active_key_check,registry1,0,16,10,84,0,7077888,true,active,1,0,0,0,0,0,0,0,0,0,
local-1786752604326628000,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,1786752604327819000,lifecycle,aegis_key_registry,ML-DSA-65,revocation_check,registry1,0,16,10,84,0,7077888,true,not_revoked,1,0,0,0,0,0,0,0,0,0,
