run_id,environment_id,source_commit,classification,suite,layer,algorithm,operation,payload_profile,message_bytes,iteration,warmup_iterations,wall_ns,cpu_ns,max_rss_bytes,valid,result,work_units,item_count,public_key_bytes,private_key_bytes,signature_bytes,ciphertext_bytes,shared_secret_bytes,unsigned_serialized_bytes,serialized_bytes,authentication_bytes,notes
local-1786751314048944000,diagnostic-local,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,negative,public_rpc_transaction_component,JSON,reject_malformed_json,digest32,32,0,0,94625,95000,7438336,true,rejected,1,1,0,0,0,0,0,0,26034,0,
local-1786751314048944000,diagnostic-local,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,protocol,public_rpc_transaction,ML-DSA-87,build_hash_sign_serialize,small64,64,0,0,1218833,1157000,7454720,true,signed_serialized_admission_valid,1,1,2592,4896,4627,0,0,382,26170,25788,"includes raw BLAKE3 transaction hash, PQCManager signing, embedded public key, JSON, and admission verification"
local-1786751314048944000,diagnostic-local,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,protocol,public_rpc_transaction_component,BLAKE3,raw_hash,small64,64,0,1,750,2000,7471104,true,raw_hash_computed,1,1,0,0,0,0,0,0,64,0,production legacy transaction raw_hash; excludes prefix formatting and signature verification
local-1786751314048944000,diagnostic-local,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,protocol,public_rpc_transaction_component,JSON,serialize_signed_json,small64,64,0,1,46958,47000,7471104,true,serialized,1,1,0,0,0,0,0,0,26114,0,
local-1786751314048944000,diagnostic-local,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,protocol,public_rpc_transaction_component,JSON,deserialize_signed_json,small64,64,0,1,98166,98000,7503872,true,deserialized_equal_auth_and_hash,1,1,0,0,0,0,0,0,26114,0,
local-1786751314048944000,diagnostic-local,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,protocol,public_rpc_transaction_component,ML-DSA-87,verify_embedded_signature,small64,64,0,1,160875,161000,7503872,true,accepted,1,1,2592,0,4627,0,0,0,26114,0,"includes sender/public-key binding, algorithm dispatch, raw hash, key parsing, and primitive verification"
local-1786751314048944000,diagnostic-local,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,protocol,public_rpc_transaction,ML-DSA-87,validate_for_admission,small64,64,0,1,293750,294000,7503872,true,accepted,1,1,2592,0,4627,0,0,382,26114,25732,
local-1786751314048944000,diagnostic-local,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,negative,public_rpc_transaction,ML-DSA-87,reject_modified_signed_payload,small64,64,0,0,236750,238000,7536640,true,rejected,1,1,2592,0,4627,0,0,0,0,0,
local-1786751314048944000,diagnostic-local,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,negative,public_rpc_transaction,ML-DSA-87,reject_malformed_public_key,small64,64,0,0,7375,8000,7553024,true,rejected,1,1,2591,0,4627,0,0,0,0,0,
local-1786751314048944000,diagnostic-local,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,negative,public_rpc_transaction,ML-DSA-87,reject_wrong_chain_id,small64,64,0,0,417,1000,7553024,true,rejected,1,1,2592,0,4627,0,0,0,0,0,
local-1786751314048944000,diagnostic-local,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,negative,public_rpc_transaction,ML-DSA-87,reject_unknown_algorithm,small64,64,0,0,458,1000,7569408,true,rejected,1,1,2592,0,4627,0,0,0,0,0,
local-1786751314048944000,diagnostic-local,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,negative,public_rpc_transaction_component,JSON,reject_malformed_json,small64,64,0,0,87916,88000,7569408,true,rejected,1,1,0,0,0,0,0,0,26113,0,
local-1786751314048944000,diagnostic-local,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,protocol,public_rpc_transaction,ML-DSA-87,build_hash_sign_serialize,small128,128,0,0,461125,461000,7569408,true,signed_serialized_admission_valid,1,1,2592,4896,4627,0,0,446,26200,25754,"includes raw BLAKE3 transaction hash, PQCManager signing, embedded public key, JSON, and admission verification"
local-1786751314048944000,diagnostic-local,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,protocol,public_rpc_transaction_component,BLAKE3,raw_hash,small128,128,0,1,750,2000,7569408,true,raw_hash_computed,1,1,0,0,0,0,0,0,64,0,production legacy transaction raw_hash; excludes prefix formatting and signature verification
local-1786751314048944000,diagnostic-local,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,protocol,public_rpc_transaction_component,JSON,serialize_signed_json,small128,128,0,1,44333,45000,7569408,true,serialized,1,1,0,0,0,0,0,0,26207,0,
local-1786751314048944000,diagnostic-local,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,protocol,public_rpc_transaction_component,JSON,deserialize_signed_json,small128,128,0,1,84542,85000,7569408,true,deserialized_equal_auth_and_hash,1,1,0,0,0,0,0,0,26207,0,
local-1786751314048944000,diagnostic-local,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,protocol,public_rpc_transaction_component,ML-DSA-87,verify_embedded_signature,small128,128,0,1,164875,165000,7569408,true,accepted,1,1,2592,0,4627,0,0,0,26207,0,"includes sender/public-key binding, algorithm dispatch, raw hash, key parsing, and primitive verification"
local-1786751314048944000,diagnostic-local,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,protocol,public_rpc_transaction,ML-DSA-87,validate_for_admission,small128,128,0,1,255583,256000,7569408,true,accepted,1,1,2592,0,4627,0,0,446,26207,25761,
local-1786751314048944000,diagnostic-local,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,negative,public_rpc_transaction,ML-DSA-87,reject_modified_signed_payload,small128,128,0,0,194625,189000,7569408,true,rejected,1,1,2592,0,4627,0,0,0,0,0,
local-1786751314048944000,diagnostic-local,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,negative,public_rpc_transaction,ML-DSA-87,reject_malformed_public_key,small128,128,0,0,9042,11000,7569408,true,rejected,1,1,2591,0,4627,0,0,0,0,0,
local-1786751314048944000,diagnostic-local,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,negative,public_rpc_transaction,ML-DSA-87,reject_wrong_chain_id,small128,128,0,0,334,1000,7569408,true,rejected,1,1,2592,0,4627,0,0,0,0,0,
local-1786751314048944000,diagnostic-local,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,negative,public_rpc_transaction,ML-DSA-87,reject_unknown_algorithm,small128,128,0,0,250,1000,7569408,true,rejected,1,1,2592,0,4627,0,0,0,0,0,
local-1786751314048944000,diagnostic-local,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,negative,public_rpc_transaction_component,JSON,reject_malformed_json,small128,128,0,0,123041,121000,7585792,true,rejected,1,1,0,0,0,0,0,0,26206,0,
local-1786751314048944000,diagnostic-local,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,protocol,public_rpc_transaction,ML-DSA-87,build_hash_sign_serialize,vote192,192,0,0,1796834,1654000,7585792,true,signed_serialized_admission_valid,1,1,2592,4896,4627,0,0,510,26189,25679,"includes raw BLAKE3 transaction hash, PQCManager signing, embedded public key, JSON, and admission verification"
local-1786751314048944000,diagnostic-local,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,protocol,public_rpc_transaction_component,BLAKE3,raw_hash,vote192,192,0,1,958,3000,7602176,true,raw_hash_computed,1,1,0,0,0,0,0,0,64,0,production legacy transaction raw_hash; excludes prefix formatting and signature verification
local-1786751314048944000,diagnostic-local,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,protocol,public_rpc_transaction_component,JSON,serialize_signed_json,vote192,192,0,1,46417,47000,7602176,true,serialized,1,1,0,0,0,0,0,0,26187,0,
local-1786751314048944000,diagnostic-local,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,protocol,public_rpc_transaction_component,JSON,deserialize_signed_json,vote192,192,0,1,89083,89000,7602176,true,deserialized_equal_auth_and_hash,1,1,0,0,0,0,0,0,26187,0,
local-1786751314048944000,diagnostic-local,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,protocol,public_rpc_transaction_component,ML-DSA-87,verify_embedded_signature,vote192,192,0,1,171792,172000,7602176,true,accepted,1,1,2592,0,4627,0,0,0,26187,0,"includes sender/public-key binding, algorithm dispatch, raw hash, key parsing, and primitive verification"
local-1786751314048944000,diagnostic-local,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,protocol,public_rpc_transaction,ML-DSA-87,validate_for_admission,vote192,192,0,1,261708,262000,7602176,true,accepted,1,1,2592,0,4627,0,0,510,26187,25677,
local-1786751314048944000,diagnostic-local,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,negative,public_rpc_transaction,ML-DSA-87,reject_modified_signed_payload,vote192,192,0,0,175417,176000,7602176,true,rejected,1,1,2592,0,4627,0,0,0,0,0,
local-1786751314048944000,diagnostic-local,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,negative,public_rpc_transaction,ML-DSA-87,reject_malformed_public_key,vote192,192,0,0,6125,7000,7602176,true,rejected,1,1,2591,0,4627,0,0,0,0,0,
local-1786751314048944000,diagnostic-local,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,negative,public_rpc_transaction,ML-DSA-87,reject_wrong_chain_id,vote192,192,0,0,292,0,7602176,true,rejected,1,1,2592,0,4627,0,0,0,0,0,
local-1786751314048944000,diagnostic-local,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,negative,public_rpc_transaction,ML-DSA-87,reject_unknown_algorithm,vote192,192,0,0,250,2000,7602176,true,rejected,1,1,2592,0,4627,0,0,0,0,0,
local-1786751314048944000,diagnostic-local,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,negative,public_rpc_transaction_component,JSON,reject_malformed_json,vote192,192,0,0,88125,88000,7602176,true,rejected,1,1,0,0,0,0,0,0,26186,0,
local-1786751314048944000,diagnostic-local,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,protocol,public_rpc_transaction,ML-DSA-87,build_hash_sign_serialize,medium256,256,0,0,764958,765000,7602176,true,signed_serialized_admission_valid,1,1,2592,4896,4627,0,0,574,26242,25668,"includes raw BLAKE3 transaction hash, PQCManager signing, embedded public key, JSON, and admission verification"
local-1786751314048944000,diagnostic-local,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,protocol,public_rpc_transaction_component,BLAKE3,raw_hash,medium256,256,0,1,1416,2000,7602176,true,raw_hash_computed,1,1,0,0,0,0,0,0,64,0,production legacy transaction raw_hash; excludes prefix formatting and signature verification
local-1786751314048944000,diagnostic-local,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,protocol,public_rpc_transaction_component,JSON,serialize_signed_json,medium256,256,0,1,71958,73000,7602176,true,serialized,1,1,0,0,0,0,0,0,26382,0,
local-1786751314048944000,diagnostic-local,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,protocol,public_rpc_transaction_component,JSON,deserialize_signed_json,medium256,256,0,1,175584,160000,7602176,true,deserialized_equal_auth_and_hash,1,1,0,0,0,0,0,0,26382,0,
local-1786751314048944000,diagnostic-local,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,protocol,public_rpc_transaction_component,ML-DSA-87,verify_embedded_signature,medium256,256,0,1,185000,187000,7618560,true,accepted,1,1,2592,0,4627,0,0,0,26382,0,"includes sender/public-key binding, algorithm dispatch, raw hash, key parsing, and primitive verification"
local-1786751314048944000,diagnostic-local,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,protocol,public_rpc_transaction,ML-DSA-87,validate_for_admission,medium256,256,0,1,266583,267000,7651328,true,accepted,1,1,2592,0,4627,0,0,574,26382,25808,
local-1786751314048944000,diagnostic-local,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,negative,public_rpc_transaction,ML-DSA-87,reject_modified_signed_payload,medium256,256,0,0,174708,175000,7651328,true,rejected,1,1,2592,0,4627,0,0,0,0,0,
local-1786751314048944000,diagnostic-local,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,negative,public_rpc_transaction,ML-DSA-87,reject_malformed_public_key,medium256,256,0,0,6042,6000,7651328,true,rejected,1,1,2591,0,4627,0,0,0,0,0,
local-1786751314048944000,diagnostic-local,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,negative,public_rpc_transaction,ML-DSA-87,reject_wrong_chain_id,medium256,256,0,0,334,1000,7651328,true,rejected,1,1,2592,0,4627,0,0,0,0,0,
local-1786751314048944000,diagnostic-local,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,negative,public_rpc_transaction,ML-DSA-87,reject_unknown_algorithm,medium256,256,0,0,292,1000,7651328,true,rejected,1,1,2592,0,4627,0,0,0,0,0,
local-1786751314048944000,diagnostic-local,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,negative,public_rpc_transaction_component,JSON,reject_malformed_json,medium256,256,0,0,88375,88000,7651328,true,rejected,1,1,0,0,0,0,0,0,26381,0,
local-1786751314048944000,diagnostic-local,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,protocol,public_rpc_transaction,ML-DSA-87,build_hash_sign_serialize,transaction512,512,0,0,456125,456000,7651328,true,signed_serialized_admission_valid,1,1,2592,4896,4627,0,0,830,26558,25728,"includes raw BLAKE3 transaction hash, PQCManager signing, embedded public key, JSON, and admission verification"
local-1786751314048944000,diagnostic-local,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,protocol,public_rpc_transaction_component,BLAKE3,raw_hash,transaction512,512,0,1,1125,1000,7667712,true,raw_hash_computed,1,1,0,0,0,0,0,0,64,0,production legacy transaction raw_hash; excludes prefix formatting and signature verification
local-1786751314048944000,diagnostic-local,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,protocol,public_rpc_transaction_component,JSON,serialize_signed_json,transaction512,512,0,1,45708,46000,7667712,true,serialized,1,1,0,0,0,0,0,0,26580,0,
local-1786751314048944000,diagnostic-local,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,protocol,public_rpc_transaction_component,JSON,deserialize_signed_json,transaction512,512,0,1,89084,90000,7667712,true,deserialized_equal_auth_and_hash,1,1,0,0,0,0,0,0,26580,0,
local-1786751314048944000,diagnostic-local,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,protocol,public_rpc_transaction_component,ML-DSA-87,verify_embedded_signature,transaction512,512,0,1,180750,179000,7667712,true,accepted,1,1,2592,0,4627,0,0,0,26580,0,"includes sender/public-key binding, algorithm dispatch, raw hash, key parsing, and primitive verification"
local-1786751314048944000,diagnostic-local,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,protocol,public_rpc_transaction,ML-DSA-87,validate_for_admission,transaction512,512,0,1,311541,290000,7667712,true,accepted,1,1,2592,0,4627,0,0,830,26580,25750,
local-1786751314048944000,diagnostic-local,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,negative,public_rpc_transaction,ML-DSA-87,reject_modified_signed_payload,transaction512,512,0,0,199959,188000,7667712,true,rejected,1,1,2592,0,4627,0,0,0,0,0,
local-1786751314048944000,diagnostic-local,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,negative,public_rpc_transaction,ML-DSA-87,reject_malformed_public_key,transaction512,512,0,0,6584,6000,7667712,true,rejected,1,1,2591,0,4627,0,0,0,0,0,
local-1786751314048944000,diagnostic-local,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,negative,public_rpc_transaction,ML-DSA-87,reject_wrong_chain_id,transaction512,512,0,0,375,0,7667712,true,rejected,1,1,2592,0,4627,0,0,0,0,0,
local-1786751314048944000,diagnostic-local,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,negative,public_rpc_transaction,ML-DSA-87,reject_unknown_algorithm,transaction512,512,0,0,292,0,7667712,true,rejected,1,1,2592,0,4627,0,0,0,0,0,
local-1786751314048944000,diagnostic-local,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,negative,public_rpc_transaction_component,JSON,reject_malformed_json,transaction512,512,0,0,91583,92000,7667712,true,rejected,1,1,0,0,0,0,0,0,26579,0,
local-1786751314048944000,diagnostic-local,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,protocol,public_rpc_transaction,ML-DSA-87,build_hash_sign_serialize,kilobyte1024,1024,0,0,633958,632000,7667712,true,signed_serialized_admission_valid,1,1,2592,4896,4627,0,0,1342,27087,25745,"includes raw BLAKE3 transaction hash, PQCManager signing, embedded public key, JSON, and admission verification"
local-1786751314048944000,diagnostic-local,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,protocol,public_rpc_transaction_component,BLAKE3,raw_hash,kilobyte1024,1024,0,1,1833,3000,7667712,true,raw_hash_computed,1,1,0,0,0,0,0,0,64,0,production legacy transaction raw_hash; excludes prefix formatting and signature verification
local-1786751314048944000,diagnostic-local,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,protocol,public_rpc_transaction_component,JSON,serialize_signed_json,kilobyte1024,1024,0,1,46667,47000,7667712,true,serialized,1,1,0,0,0,0,0,0,27041,0,
local-1786751314048944000,diagnostic-local,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,protocol,public_rpc_transaction_component,JSON,deserialize_signed_json,kilobyte1024,1024,0,1,93875,94000,7667712,true,deserialized_equal_auth_and_hash,1,1,0,0,0,0,0,0,27041,0,
local-1786751314048944000,diagnostic-local,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,protocol,public_rpc_transaction_component,ML-DSA-87,verify_embedded_signature,kilobyte1024,1024,0,1,177584,178000,7667712,true,accepted,1,1,2592,0,4627,0,0,0,27041,0,"includes sender/public-key binding, algorithm dispatch, raw hash, key parsing, and primitive verification"
local-1786751314048944000,diagnostic-local,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,protocol,public_rpc_transaction,ML-DSA-87,validate_for_admission,kilobyte1024,1024,0,1,312916,314000,7667712,true,accepted,1,1,2592,0,4627,0,0,1342,27041,25699,
local-1786751314048944000,diagnostic-local,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,negative,public_rpc_transaction,ML-DSA-87,reject_modified_signed_payload,kilobyte1024,1024,0,0,182542,183000,7667712,true,rejected,1,1,2592,0,4627,0,0,0,0,0,
local-1786751314048944000,diagnostic-local,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,negative,public_rpc_transaction,ML-DSA-87,reject_malformed_public_key,kilobyte1024,1024,0,0,6250,7000,7667712,true,rejected,1,1,2591,0,4627,0,0,0,0,0,
local-1786751314048944000,diagnostic-local,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,negative,public_rpc_transaction,ML-DSA-87,reject_wrong_chain_id,kilobyte1024,1024,0,0,250,1000,7667712,true,rejected,1,1,2592,0,4627,0,0,0,0,0,
local-1786751314048944000,diagnostic-local,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,negative,public_rpc_transaction,ML-DSA-87,reject_unknown_algorithm,kilobyte1024,1024,0,0,292,0,7667712,true,rejected,1,1,2592,0,4627,0,0,0,0,0,
local-1786751314048944000,diagnostic-local,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,negative,public_rpc_transaction_component,JSON,reject_malformed_json,kilobyte1024,1024,0,0,90792,91000,7667712,true,rejected,1,1,0,0,0,0,0,0,27040,0,
local-1786751314048944000,diagnostic-local,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,protocol,public_rpc_transaction,ML-DSA-87,build_hash_sign_serialize,block4096,4096,0,0,1416250,1416000,7684096,true,signed_serialized_admission_valid,1,1,2592,4896,4627,0,0,4414,30152,25738,"includes raw BLAKE3 transaction hash, PQCManager signing, embedded public key, JSON, and admission verification"
local-1786751314048944000,diagnostic-local,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,protocol,public_rpc_transaction_component,BLAKE3,raw_hash,block4096,4096,0,1,6125,7000,7700480,true,raw_hash_computed,1,1,0,0,0,0,0,0,64,0,production legacy transaction raw_hash; excludes prefix formatting and signature verification
local-1786751314048944000,diagnostic-local,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,protocol,public_rpc_transaction_component,JSON,serialize_signed_json,block4096,4096,0,1,53709,54000,7700480,true,serialized,1,1,0,0,0,0,0,0,30115,0,
local-1786751314048944000,diagnostic-local,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,protocol,public_rpc_transaction_component,JSON,deserialize_signed_json,block4096,4096,0,1,106459,107000,7700480,true,deserialized_equal_auth_and_hash,1,1,0,0,0,0,0,0,30115,0,
local-1786751314048944000,diagnostic-local,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,protocol,public_rpc_transaction_component,ML-DSA-87,verify_embedded_signature,block4096,4096,0,1,188625,189000,7700480,true,accepted,1,1,2592,0,4627,0,0,0,30115,0,"includes sender/public-key binding, algorithm dispatch, raw hash, key parsing, and primitive verification"
local-1786751314048944000,diagnostic-local,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,protocol,public_rpc_transaction,ML-DSA-87,validate_for_admission,block4096,4096,0,1,350833,322000,7700480,true,accepted,1,1,2592,0,4627,0,0,4414,30115,25701,
local-1786751314048944000,diagnostic-local,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,negative,public_rpc_transaction,ML-DSA-87,reject_modified_signed_payload,block4096,4096,0,0,224625,208000,7716864,true,rejected,1,1,2592,0,4627,0,0,0,0,0,
local-1786751314048944000,diagnostic-local,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,negative,public_rpc_transaction,ML-DSA-87,reject_malformed_public_key,block4096,4096,0,0,6875,7000,7716864,true,rejected,1,1,2591,0,4627,0,0,0,0,0,
local-1786751314048944000,diagnostic-local,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,negative,public_rpc_transaction,ML-DSA-87,reject_wrong_chain_id,block4096,4096,0,0,333,0,7716864,true,rejected,1,1,2592,0,4627,0,0,0,0,0,
local-1786751314048944000,diagnostic-local,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,negative,public_rpc_transaction,ML-DSA-87,reject_unknown_algorithm,block4096,4096,0,0,333,1000,7716864,true,rejected,1,1,2592,0,4627,0,0,0,0,0,
local-1786751314048944000,diagnostic-local,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,negative,public_rpc_transaction_component,JSON,reject_malformed_json,block4096,4096,0,0,96041,96000,7716864,true,rejected,1,1,0,0,0,0,0,0,30114,0,
local-1786751314048944000,diagnostic-local,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,protocol,public_rpc_transaction,ML-DSA-87,build_hash_sign_serialize,large16384,16384,0,0,666667,634000,7897088,true,signed_serialized_admission_valid,1,1,2592,4896,4627,0,0,16702,42443,25741,"includes raw BLAKE3 transaction hash, PQCManager signing, embedded public key, JSON, and admission verification"
local-1786751314048944000,diagnostic-local,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,protocol,public_rpc_transaction_component,BLAKE3,raw_hash,large16384,16384,0,1,30084,32000,7946240,true,raw_hash_computed,1,1,0,0,0,0,0,0,64,0,production legacy transaction raw_hash; excludes prefix formatting and signature verification
local-1786751314048944000,diagnostic-local,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,protocol,public_rpc_transaction_component,JSON,serialize_signed_json,large16384,16384,0,1,73917,74000,7946240,true,serialized,1,1,0,0,0,0,0,0,42452,0,
local-1786751314048944000,diagnostic-local,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,protocol,public_rpc_transaction_component,JSON,deserialize_signed_json,large16384,16384,0,1,188625,189000,7946240,true,deserialized_equal_auth_and_hash,1,1,0,0,0,0,0,0,42452,0,
