run_id,environment_id,source_commit,classification,suite,layer,algorithm,operation,payload_profile,message_bytes,iteration,warmup_iterations,wall_ns,cpu_ns,max_rss_bytes,valid,result,work_units,item_count,public_key_bytes,private_key_bytes,signature_bytes,ciphertext_bytes,shared_secret_bytes,unsigned_serialized_bytes,serialized_bytes,authentication_bytes,notes
local-1786750886347812000,diagnostic-local,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,primitive,underlying_primitive_direct,ML-DSA-65,verify_valid,vote192,192,1,1,184334,185000,6504448,true,accepted,1,0,1952,4032,3309,0,0,0,0,0,direct portable primitive call; excludes PQCManager and Aegis policy/transcript work
local-1786750886347812000,diagnostic-local,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,primitive,underlying_primitive_direct,ML-DSA-65,sign,medium256,256,0,1,146959,148000,6504448,true,signature_generated,1,0,1952,4032,3309,0,0,0,0,0,direct portable primitive call; excludes PQCManager and Aegis policy/transcript work
local-1786750886347812000,diagnostic-local,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,primitive,underlying_primitive_direct,ML-DSA-65,sign,medium256,256,1,1,520166,521000,6504448,true,signature_generated,1,0,1952,4032,3309,0,0,0,0,0,direct portable primitive call; excludes PQCManager and Aegis policy/transcript work
local-1786750886347812000,diagnostic-local,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,primitive,underlying_primitive_direct,ML-DSA-65,verify_valid,medium256,256,0,1,99084,100000,6504448,true,accepted,1,0,1952,4032,3309,0,0,0,0,0,direct portable primitive call; excludes PQCManager and Aegis policy/transcript work
local-1786750886347812000,diagnostic-local,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,primitive,underlying_primitive_direct,ML-DSA-65,verify_valid,medium256,256,1,1,120208,120000,6520832,true,accepted,1,0,1952,4032,3309,0,0,0,0,0,direct portable primitive call; excludes PQCManager and Aegis policy/transcript work
local-1786750886347812000,diagnostic-local,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,primitive,underlying_primitive_direct,ML-DSA-65,sign,transaction512,512,0,1,807750,801000,6520832,true,signature_generated,1,0,1952,4032,3309,0,0,0,0,0,direct portable primitive call; excludes PQCManager and Aegis policy/transcript work
local-1786750886347812000,diagnostic-local,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,primitive,underlying_primitive_direct,ML-DSA-65,sign,transaction512,512,1,1,817875,753000,6520832,true,signature_generated,1,0,1952,4032,3309,0,0,0,0,0,direct portable primitive call; excludes PQCManager and Aegis policy/transcript work
local-1786750886347812000,diagnostic-local,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,primitive,underlying_primitive_direct,ML-DSA-65,verify_valid,transaction512,512,0,1,103750,108000,6520832,true,accepted,1,0,1952,4032,3309,0,0,0,0,0,direct portable primitive call; excludes PQCManager and Aegis policy/transcript work
local-1786750886347812000,diagnostic-local,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,primitive,underlying_primitive_direct,ML-DSA-65,verify_valid,transaction512,512,1,1,103208,103000,6537216,true,accepted,1,0,1952,4032,3309,0,0,0,0,0,direct portable primitive call; excludes PQCManager and Aegis policy/transcript work
local-1786750886347812000,diagnostic-local,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,primitive,underlying_primitive_direct,ML-DSA-65,sign,kilobyte1024,1024,0,1,1408667,1410000,6586368,true,signature_generated,1,0,1952,4032,3309,0,0,0,0,0,direct portable primitive call; excludes PQCManager and Aegis policy/transcript work
