classification,suite,layer,algorithm,operation,payload_profile,message_bytes,n,valid_n,valid_fraction,mean_wall_ns,median_wall_ns,stdev_wall_ns,cv_wall,min_wall_ns,p50_wall_ns,p90_wall_ns,p95_wall_ns,p99_wall_ns,max_wall_ns,median_ci95_low_ns,median_ci95_high_ns,mean_cpu_ns,total_work_units,throughput_ops_per_second,mad_outlier_count,outlier_policy,max_rss_bytes,public_key_bytes,private_key_bytes,signature_bytes_min,signature_bytes_median,signature_bytes_max,ciphertext_bytes,shared_secret_bytes,unsigned_serialized_bytes,serialized_bytes,authentication_bytes,item_count,results
MEASURED,negative,public_rpc_transaction,ML-DSA-87,reject_malformed_public_key,large16384,16384,1,1,1.0,8042.0,8042.0,0.0,0.0,8042.0,8042.0,8042.0,8042.0,8042.0,8042.0,8042.0,8042.0,8000.0,1,124347.17731907485,0,retained_all_samples,8159232,2591,,4627,4627,4627,,,,,,1,rejected
MEASURED,negative,public_rpc_transaction,ML-DSA-87,reject_malformed_public_key,medium256,256,1,1,1.0,10292.0,10292.0,0.0,0.0,10292.0,10292.0,10292.0,10292.0,10292.0,10292.0,10292.0,10292.0,11000.0,1,97162.8449280995,0,retained_all_samples,7782400,2591,,4627,4627,4627,,,,,,1,rejected
MEASURED,negative,public_rpc_transaction,ML-DSA-87,reject_malformed_public_key,small128,128,1,1,1.0,9834.0,9834.0,0.0,0.0,9834.0,9834.0,9834.0,9834.0,9834.0,9834.0,9834.0,9834.0,10000.0,1,101688.0211511084,0,retained_all_samples,7716864,2591,,4627,4627,4627,,,,,,1,rejected
MEASURED,negative,public_rpc_transaction,ML-DSA-87,reject_malformed_public_key,small64,64,1,1,1.0,10167.0,10167.0,0.0,0.0,10167.0,10167.0,10167.0,10167.0,10167.0,10167.0,10167.0,10167.0,10000.0,1,98357.4309039048,0,retained_all_samples,7667712,2591,,4627,4627,4627,,,,,,1,rejected
MEASURED,negative,public_rpc_transaction,ML-DSA-87,reject_malformed_public_key,transaction512,512,1,1,1.0,9875.0,9875.0,0.0,0.0,9875.0,9875.0,9875.0,9875.0,9875.0,9875.0,9875.0,9875.0,10000.0,1,101265.82278481012,0,retained_all_samples,7815168,2591,,4627,4627,4627,,,,,,1,rejected
MEASURED,negative,public_rpc_transaction,ML-DSA-87,reject_malformed_public_key,vote192,192,1,1,1.0,11208.0,11208.0,0.0,0.0,11208.0,11208.0,11208.0,11208.0,11208.0,11208.0,11208.0,11208.0,12000.0,1,89221.98429693076,0,retained_all_samples,7749632,2591,,4627,4627,4627,,,,,,1,rejected
MEASURED,negative,public_rpc_transaction,ML-DSA-87,reject_modified_signed_payload,block4096,4096,1,1,1.0,239833.0,239833.0,0.0,0.0,239833.0,239833.0,239833.0,239833.0,239833.0,239833.0,239833.0,239833.0,240000.0,1,4169.567991060446,0,retained_all_samples,7847936,2592,,4627,4627,4627,,,,,,1,rejected
MEASURED,negative,public_rpc_transaction,ML-DSA-87,reject_modified_signed_payload,digest32,32,1,1,1.0,280500.0,280500.0,0.0,0.0,280500.0,280500.0,280500.0,280500.0,280500.0,280500.0,280500.0,280500.0,280000.0,1,3565.0623885918003,0,retained_all_samples,7454720,2592,,4627,4627,4627,,,,,,1,rejected
MEASURED,negative,public_rpc_transaction,ML-DSA-87,reject_modified_signed_payload,kilobyte1024,1024,1,1,1.0,248542.0,248542.0,0.0,0.0,248542.0,248542.0,248542.0,248542.0,248542.0,248542.0,248542.0,248542.0,248000.0,1,4023.464846987632,0,retained_all_samples,7815168,2592,,4627,4627,4627,,,,,,1,rejected
MEASURED,negative,public_rpc_transaction,ML-DSA-87,reject_modified_signed_payload,large16384,16384,1,1,1.0,254208.0,254208.0,0.0,0.0,254208.0,254208.0,254208.0,254208.0,254208.0,254208.0,254208.0,254208.0,255000.0,1,3933.7865055387715,0,retained_all_samples,8159232,2592,,4627,4627,4627,,,,,,1,rejected
MEASURED,negative,public_rpc_transaction,ML-DSA-87,reject_modified_signed_payload,medium256,256,1,1,1.0,293208.0,293208.0,0.0,0.0,293208.0,293208.0,293208.0,293208.0,293208.0,293208.0,293208.0,293208.0,291000.0,1,3410.5481432975907,0,retained_all_samples,7782400,2592,,4627,4627,4627,,,,,,1,rejected
MEASURED,negative,public_rpc_transaction,ML-DSA-87,reject_modified_signed_payload,small128,128,1,1,1.0,279750.0,279750.0,0.0,0.0,279750.0,279750.0,279750.0,279750.0,279750.0,279750.0,279750.0,279750.0,281000.0,1,3574.620196604111,0,retained_all_samples,7716864,2592,,4627,4627,4627,,,,,,1,rejected
MEASURED,negative,public_rpc_transaction,ML-DSA-87,reject_modified_signed_payload,small64,64,1,1,1.0,282333.0,282333.0,0.0,0.0,282333.0,282333.0,282333.0,282333.0,282333.0,282333.0,282333.0,282333.0,283000.0,1,3541.916814541694,0,retained_all_samples,7667712,2592,,4627,4627,4627,,,,,,1,rejected
MEASURED,negative,public_rpc_transaction,ML-DSA-87,reject_modified_signed_payload,transaction512,512,1,1,1.0,286041.0,286041.0,0.0,0.0,286041.0,286041.0,286041.0,286041.0,286041.0,286041.0,286041.0,286041.0,286000.0,1,3496.0023213455415,0,retained_all_samples,7815168,2592,,4627,4627,4627,,,,,,1,rejected
MEASURED,negative,public_rpc_transaction,ML-DSA-87,reject_modified_signed_payload,vote192,192,1,1,1.0,321333.0,321333.0,0.0,0.0,321333.0,321333.0,321333.0,321333.0,321333.0,321333.0,321333.0,321333.0,321000.0,1,3112.036423274298,0,retained_all_samples,7749632,2592,,4627,4627,4627,,,,,,1,rejected
MEASURED,negative,public_rpc_transaction,ML-DSA-87,reject_unknown_algorithm,block4096,4096,1,1,1.0,250.0,250.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,1000.0,1,4000000.0,0,retained_all_samples,7847936,2592,,4627,4627,4627,,,,,,1,rejected
MEASURED,negative,public_rpc_transaction,ML-DSA-87,reject_unknown_algorithm,digest32,32,1,1,1.0,416.0,416.0,0.0,0.0,416.0,416.0,416.0,416.0,416.0,416.0,416.0,416.0,2000.0,1,2403846.153846154,0,retained_all_samples,7487488,2592,,4627,4627,4627,,,,,,1,rejected
MEASURED,negative,public_rpc_transaction,ML-DSA-87,reject_unknown_algorithm,kilobyte1024,1024,1,1,1.0,458.0,458.0,0.0,0.0,458.0,458.0,458.0,458.0,458.0,458.0,458.0,458.0,1000.0,1,2183406.113537118,0,retained_all_samples,7815168,2592,,4627,4627,4627,,,,,,1,rejected
MEASURED,negative,public_rpc_transaction,ML-DSA-87,reject_unknown_algorithm,large16384,16384,1,1,1.0,292.0,292.0,0.0,0.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,1000.0,1,3424657.5342465756,0,retained_all_samples,8159232,2592,,4627,4627,4627,,,,,,1,rejected
MEASURED,negative,public_rpc_transaction,ML-DSA-87,reject_unknown_algorithm,medium256,256,1,1,1.0,334.0,334.0,0.0,0.0,334.0,334.0,334.0,334.0,334.0,334.0,334.0,334.0,2000.0,1,2994011.976047904,0,retained_all_samples,7782400,2592,,4627,4627,4627,,,,,,1,rejected
MEASURED,negative,public_rpc_transaction,ML-DSA-87,reject_unknown_algorithm,small128,128,1,1,1.0,375.0,375.0,0.0,0.0,375.0,375.0,375.0,375.0,375.0,375.0,375.0,375.0,2000.0,1,2666666.6666666665,0,retained_all_samples,7716864,2592,,4627,4627,4627,,,,,,1,rejected
MEASURED,negative,public_rpc_transaction,ML-DSA-87,reject_unknown_algorithm,small64,64,1,1,1.0,417.0,417.0,0.0,0.0,417.0,417.0,417.0,417.0,417.0,417.0,417.0,417.0,1000.0,1,2398081.5347721823,0,retained_all_samples,7684096,2592,,4627,4627,4627,,,,,,1,rejected
MEASURED,negative,public_rpc_transaction,ML-DSA-87,reject_unknown_algorithm,transaction512,512,1,1,1.0,459.0,459.0,0.0,0.0,459.0,459.0,459.0,459.0,459.0,459.0,459.0,459.0,0.0,1,2178649.237472767,0,retained_all_samples,7815168,2592,,4627,4627,4627,,,,,,1,rejected
MEASURED,negative,public_rpc_transaction,ML-DSA-87,reject_unknown_algorithm,vote192,192,1,1,1.0,375.0,375.0,0.0,0.0,375.0,375.0,375.0,375.0,375.0,375.0,375.0,375.0,1000.0,1,2666666.6666666665,0,retained_all_samples,7749632,2592,,4627,4627,4627,,,,,,1,rejected
MEASURED,negative,public_rpc_transaction,ML-DSA-87,reject_wrong_chain_id,block4096,4096,1,1,1.0,292.0,292.0,0.0,0.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,2000.0,1,3424657.5342465756,0,retained_all_samples,7847936,2592,,4627,4627,4627,,,,,,1,rejected
MEASURED,negative,public_rpc_transaction,ML-DSA-87,reject_wrong_chain_id,digest32,32,1,1,1.0,584.0,584.0,0.0,0.0,584.0,584.0,584.0,584.0,584.0,584.0,584.0,584.0,2000.0,1,1712328.7671232878,0,retained_all_samples,7471104,2592,,4627,4627,4627,,,,,,1,rejected
MEASURED,negative,public_rpc_transaction,ML-DSA-87,reject_wrong_chain_id,kilobyte1024,1024,1,1,1.0,375.0,375.0,0.0,0.0,375.0,375.0,375.0,375.0,375.0,375.0,375.0,375.0,1000.0,1,2666666.6666666665,0,retained_all_samples,7815168,2592,,4627,4627,4627,,,,,,1,rejected
MEASURED,negative,public_rpc_transaction,ML-DSA-87,reject_wrong_chain_id,large16384,16384,1,1,1.0,292.0,292.0,0.0,0.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,1000.0,1,3424657.5342465756,0,retained_all_samples,8159232,2592,,4627,4627,4627,,,,,,1,rejected
MEASURED,negative,public_rpc_transaction,ML-DSA-87,reject_wrong_chain_id,medium256,256,1,1,1.0,500.0,500.0,0.0,0.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,1000.0,1,2000000.0,0,retained_all_samples,7782400,2592,,4627,4627,4627,,,,,,1,rejected
MEASURED,negative,public_rpc_transaction,ML-DSA-87,reject_wrong_chain_id,small128,128,1,1,1.0,375.0,375.0,0.0,0.0,375.0,375.0,375.0,375.0,375.0,375.0,375.0,375.0,0.0,1,2666666.6666666665,0,retained_all_samples,7716864,2592,,4627,4627,4627,,,,,,1,rejected
MEASURED,negative,public_rpc_transaction,ML-DSA-87,reject_wrong_chain_id,small64,64,1,1,1.0,500.0,500.0,0.0,0.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,2000.0,1,2000000.0,0,retained_all_samples,7667712,2592,,4627,4627,4627,,,,,,1,rejected
MEASURED,negative,public_rpc_transaction,ML-DSA-87,reject_wrong_chain_id,transaction512,512,1,1,1.0,459.0,459.0,0.0,0.0,459.0,459.0,459.0,459.0,459.0,459.0,459.0,459.0,1000.0,1,2178649.237472767,0,retained_all_samples,7815168,2592,,4627,4627,4627,,,,,,1,rejected
MEASURED,negative,public_rpc_transaction,ML-DSA-87,reject_wrong_chain_id,vote192,192,1,1,1.0,375.0,375.0,0.0,0.0,375.0,375.0,375.0,375.0,375.0,375.0,375.0,375.0,1000.0,1,2666666.6666666665,0,retained_all_samples,7749632,2592,,4627,4627,4627,,,,,,1,rejected
MEASURED,negative,public_rpc_transaction_component,JSON,reject_malformed_json,block4096,4096,1,1,1.0,133083.0,133083.0,0.0,0.0,133083.0,133083.0,133083.0,133083.0,133083.0,133083.0,133083.0,133083.0,127000.0,1,7514.107737276737,0,retained_all_samples,7847936,,,,,,,,,30191,,1,rejected
MEASURED,negative,public_rpc_transaction_component,JSON,reject_malformed_json,digest32,32,1,1,1.0,146833.0,146833.0,0.0,0.0,146833.0,146833.0,146833.0,146833.0,146833.0,146833.0,146833.0,146833.0,147000.0,1,6810.458139519045,0,retained_all_samples,7503872,,,,,,,,,26054,,1,rejected
MEASURED,negative,public_rpc_transaction_component,JSON,reject_malformed_json,kilobyte1024,1024,1,1,1.0,126666.0,126666.0,0.0,0.0,126666.0,126666.0,126666.0,126666.0,126666.0,126666.0,126666.0,126666.0,127000.0,1,7894.778393570493,0,retained_all_samples,7815168,,,,,,,,,27152,,1,rejected
MEASURED,negative,public_rpc_transaction_component,JSON,reject_malformed_json,large16384,16384,1,1,1.0,120042.0,120042.0,0.0,0.0,120042.0,120042.0,120042.0,120042.0,120042.0,120042.0,120042.0,120042.0,121000.0,1,8330.417687142834,0,retained_all_samples,8159232,,,,,,,,,42533,,1,rejected
MEASURED,negative,public_rpc_transaction_component,JSON,reject_malformed_json,medium256,256,1,1,1.0,144083.0,144083.0,0.0,0.0,144083.0,144083.0,144083.0,144083.0,144083.0,144083.0,144083.0,144083.0,144000.0,1,6940.444049610294,0,retained_all_samples,7782400,,,,,,,,,26322,,1,rejected
MEASURED,negative,public_rpc_transaction_component,JSON,reject_malformed_json,small128,128,1,1,1.0,154000.0,154000.0,0.0,0.0,154000.0,154000.0,154000.0,154000.0,154000.0,154000.0,154000.0,154000.0,151000.0,1,6493.506493506494,0,retained_all_samples,7716864,,,,,,,,,26261,,1,rejected
MEASURED,negative,public_rpc_transaction_component,JSON,reject_malformed_json,small64,64,1,1,1.0,144250.0,144250.0,0.0,0.0,144250.0,144250.0,144250.0,144250.0,144250.0,144250.0,144250.0,144250.0,145000.0,1,6932.409012131716,0,retained_all_samples,7684096,,,,,,,,,26085,,1,rejected
MEASURED,negative,public_rpc_transaction_component,JSON,reject_malformed_json,transaction512,512,1,1,1.0,146250.0,146250.0,0.0,0.0,146250.0,146250.0,146250.0,146250.0,146250.0,146250.0,146250.0,146250.0,148000.0,1,6837.606837606838,0,retained_all_samples,7815168,,,,,,,,,26576,,1,rejected
MEASURED,negative,public_rpc_transaction_component,JSON,reject_malformed_json,vote192,192,1,1,1.0,165000.0,165000.0,0.0,0.0,165000.0,165000.0,165000.0,165000.0,165000.0,165000.0,165000.0,165000.0,166000.0,1,6060.606060606061,0,retained_all_samples,7749632,,,,,,,,,26287,,1,rejected
MEASURED,protocol,aegis_legacy_carrier,ML-DSA-65,validate_carrier,block4096,4096,1,1,1.0,414542.0,414542.0,0.0,0.0,414542.0,414542.0,414542.0,414542.0,414542.0,414542.0,414542.0,414542.0,413000.0,1,2412.300804261088,0,retained_all_samples,10371072,1952,,3309,3309,3309,,,,64502,,1,accepted
MEASURED,protocol,aegis_legacy_carrier,ML-DSA-65,validate_carrier,digest32,32,1,1,1.0,316459.0,316459.0,0.0,0.0,316459.0,316459.0,316459.0,316459.0,316459.0,316459.0,316459.0,316459.0,319000.0,1,3159.967009944416,0,retained_all_samples,9584640,1952,,3309,3309,3309,,,,45305,,1,accepted
MEASURED,protocol,aegis_legacy_carrier,ML-DSA-65,validate_carrier,kilobyte1024,1024,1,1,1.0,298084.0,298084.0,0.0,0.0,298084.0,298084.0,298084.0,298084.0,298084.0,298084.0,298084.0,298084.0,301000.0,1,3354.7590612042245,0,retained_all_samples,10190848,1952,,3309,3309,3309,,,,50292,,1,accepted
MEASURED,protocol,aegis_legacy_carrier,ML-DSA-65,validate_carrier,large16384,16384,1,1,1.0,782125.0,782125.0,0.0,0.0,782125.0,782125.0,782125.0,782125.0,782125.0,782125.0,782125.0,782125.0,784000.0,1,1278.568003835704,0,retained_all_samples,11026432,1952,,3309,3309,3309,,,,123307,,1,accepted
MEASURED,protocol,aegis_legacy_carrier,ML-DSA-65,validate_carrier,medium256,256,1,1,1.0,285834.0,285834.0,0.0,0.0,285834.0,285834.0,285834.0,285834.0,285834.0,285834.0,285834.0,285834.0,289000.0,1,3498.5341142061475,0,retained_all_samples,9928704,1952,,3309,3309,3309,,,,46412,,1,accepted
MEASURED,protocol,aegis_legacy_carrier,ML-DSA-65,validate_carrier,small128,128,1,1,1.0,313167.0,313167.0,0.0,0.0,313167.0,313167.0,313167.0,313167.0,313167.0,313167.0,313167.0,313167.0,314000.0,1,3193.1844670734786,0,retained_all_samples,9781248,1952,,3309,3309,3309,,,,45796,,1,accepted
MEASURED,protocol,aegis_legacy_carrier,ML-DSA-65,validate_carrier,small64,64,1,1,1.0,355875.0,355875.0,0.0,0.0,355875.0,355875.0,355875.0,355875.0,355875.0,355875.0,355875.0,355875.0,340000.0,1,2809.9754127151386,0,retained_all_samples,9715712,1952,,3309,3309,3309,,,,45588,,1,accepted
MEASURED,protocol,aegis_legacy_carrier,ML-DSA-65,validate_carrier,transaction512,512,1,1,1.0,274792.0,274792.0,0.0,0.0,274792.0,274792.0,274792.0,274792.0,274792.0,274792.0,274792.0,274792.0,276000.0,1,3639.1161314739875,0,retained_all_samples,10010624,1952,,3309,3309,3309,,,,47641,,1,accepted
MEASURED,protocol,aegis_legacy_carrier,ML-DSA-65,validate_carrier,vote192,192,1,1,1.0,299875.0,299875.0,0.0,0.0,299875.0,299875.0,299875.0,299875.0,299875.0,299875.0,299875.0,299875.0,301000.0,1,3334.722801167153,0,retained_all_samples,9846784,1952,,3309,3309,3309,,,,46237,,1,accepted
MEASURED,protocol,aegis_legacy_carrier_component,JSON,serialize_carrier,block4096,4096,1,1,1.0,63584.0,63584.0,0.0,0.0,63584.0,63584.0,63584.0,63584.0,63584.0,63584.0,63584.0,63584.0,59000.0,1,15727.226975339709,0,retained_all_samples,10371072,,,,,,,,,64502,,1,serialized
MEASURED,protocol,aegis_legacy_carrier_component,JSON,serialize_carrier,digest32,32,1,1,1.0,50500.0,50500.0,0.0,0.0,50500.0,50500.0,50500.0,50500.0,50500.0,50500.0,50500.0,50500.0,51000.0,1,19801.980198019803,0,retained_all_samples,9568256,,,,,,,,,45305,,1,serialized
MEASURED,protocol,aegis_legacy_carrier_component,JSON,serialize_carrier,kilobyte1024,1024,1,1,1.0,45083.0,45083.0,0.0,0.0,45083.0,45083.0,45083.0,45083.0,45083.0,45083.0,45083.0,45083.0,46000.0,1,22181.310028170265,0,retained_all_samples,10190848,,,,,,,,,50292,,1,serialized
MEASURED,protocol,aegis_legacy_carrier_component,JSON,serialize_carrier,large16384,16384,1,1,1.0,75333.0,75333.0,0.0,0.0,75333.0,75333.0,75333.0,75333.0,75333.0,75333.0,75333.0,75333.0,75000.0,1,13274.395019446989,0,retained_all_samples,11026432,,,,,,,,,123307,,1,serialized
MEASURED,protocol,aegis_legacy_carrier_component,JSON,serialize_carrier,medium256,256,1,1,1.0,43792.0,43792.0,0.0,0.0,43792.0,43792.0,43792.0,43792.0,43792.0,43792.0,43792.0,43792.0,43000.0,1,22835.221044939713,0,retained_all_samples,9928704,,,,,,,,,46412,,1,serialized
MEASURED,protocol,aegis_legacy_carrier_component,JSON,serialize_carrier,small128,128,1,1,1.0,47750.0,47750.0,0.0,0.0,47750.0,47750.0,47750.0,47750.0,47750.0,47750.0,47750.0,47750.0,48000.0,1,20942.40837696335,0,retained_all_samples,9781248,,,,,,,,,45796,,1,serialized
MEASURED,protocol,aegis_legacy_carrier_component,JSON,serialize_carrier,small64,64,1,1,1.0,55292.0,55292.0,0.0,0.0,55292.0,55292.0,55292.0,55292.0,55292.0,55292.0,55292.0,55292.0,54000.0,1,18085.79903060117,0,retained_all_samples,9715712,,,,,,,,,45588,,1,serialized
MEASURED,protocol,aegis_legacy_carrier_component,JSON,serialize_carrier,transaction512,512,1,1,1.0,42833.0,42833.0,0.0,0.0,42833.0,42833.0,42833.0,42833.0,42833.0,42833.0,42833.0,42833.0,43000.0,1,23346.48518665515,0,retained_all_samples,10010624,,,,,,,,,47641,,1,serialized
MEASURED,protocol,aegis_legacy_carrier_component,JSON,serialize_carrier,vote192,192,1,1,1.0,48916.0,48916.0,0.0,0.0,48916.0,48916.0,48916.0,48916.0,48916.0,48916.0,48916.0,48916.0,49000.0,1,20443.20876604792,0,retained_all_samples,9846784,,,,,,,,,46237,,1,serialized
MEASURED,protocol,aegis_submission_envelope_component,JSON,deserialize_submission_envelope,block4096,4096,1,1,1.0,106875.0,106875.0,0.0,0.0,106875.0,106875.0,106875.0,106875.0,106875.0,106875.0,106875.0,106875.0,108000.0,1,9356.72514619883,0,retained_all_samples,10371072,,,,,,,,,34126,,1,deserialized_equal
MEASURED,protocol,aegis_submission_envelope_component,JSON,deserialize_submission_envelope,digest32,32,1,1,1.0,104792.0,104792.0,0.0,0.0,104792.0,104792.0,104792.0,104792.0,104792.0,104792.0,104792.0,104792.0,105000.0,1,9542.713184212535,0,retained_all_samples,9568256,,,,,,,,,19683,,1,deserialized_equal
MEASURED,protocol,aegis_submission_envelope_component,JSON,deserialize_submission_envelope,kilobyte1024,1024,1,1,1.0,78333.0,78333.0,0.0,0.0,78333.0,78333.0,78333.0,78333.0,78333.0,78333.0,78333.0,78333.0,78000.0,1,12766.011770262852,0,retained_all_samples,10190848,,,,,,,,,23335,,1,deserialized_equal
MEASURED,protocol,aegis_submission_envelope_component,JSON,deserialize_submission_envelope,large16384,16384,1,1,1.0,215875.0,215875.0,0.0,0.0,215875.0,215875.0,215875.0,215875.0,215875.0,215875.0,215875.0,215875.0,216000.0,1,4632.310364794441,0,retained_all_samples,11026432,,,,,,,,,78130,,1,deserialized_equal
MEASURED,protocol,aegis_submission_envelope_component,JSON,deserialize_submission_envelope,medium256,256,1,1,1.0,73666.0,73666.0,0.0,0.0,73666.0,73666.0,73666.0,73666.0,73666.0,73666.0,73666.0,73666.0,73000.0,1,13574.783482203458,0,retained_all_samples,9928704,,,,,,,,,20498,,1,deserialized_equal
MEASURED,protocol,aegis_submission_envelope_component,JSON,deserialize_submission_envelope,small128,128,1,1,1.0,79500.0,79500.0,0.0,0.0,79500.0,79500.0,79500.0,79500.0,79500.0,79500.0,79500.0,79500.0,80000.0,1,12578.616352201258,0,retained_all_samples,9781248,,,,,,,,,20016,,1,deserialized_equal
MEASURED,protocol,aegis_submission_envelope_component,JSON,deserialize_submission_envelope,small64,64,1,1,1.0,79625.0,79625.0,0.0,0.0,79625.0,79625.0,79625.0,79625.0,79625.0,79625.0,79625.0,79625.0,80000.0,1,12558.869701726844,0,retained_all_samples,9699328,,,,,,,,,19843,,1,deserialized_equal
MEASURED,protocol,aegis_submission_envelope_component,JSON,deserialize_submission_envelope,transaction512,512,1,1,1.0,74042.0,74042.0,0.0,0.0,74042.0,74042.0,74042.0,74042.0,74042.0,74042.0,74042.0,74042.0,74000.0,1,13505.848032197942,0,retained_all_samples,10010624,,,,,,,,,21415,,1,deserialized_equal
MEASURED,protocol,aegis_submission_envelope_component,JSON,deserialize_submission_envelope,vote192,192,1,1,1.0,77708.0,77708.0,0.0,0.0,77708.0,77708.0,77708.0,77708.0,77708.0,77708.0,77708.0,77708.0,78000.0,1,12868.687908580841,0,retained_all_samples,9846784,,,,,,,,,20313,,1,deserialized_equal
MEASURED,protocol,aegis_submission_envelope_component,JSON,serialize_submission_envelope,block4096,4096,1,1,1.0,49958.0,49958.0,0.0,0.0,49958.0,49958.0,49958.0,49958.0,49958.0,49958.0,49958.0,49958.0,50000.0,1,20016.814123864046,0,retained_all_samples,10371072,,,,,,,,15111,34126,19015,1,serialized
MEASURED,protocol,aegis_submission_envelope_component,JSON,serialize_submission_envelope,digest32,32,1,1,1.0,38750.0,38750.0,0.0,0.0,38750.0,38750.0,38750.0,38750.0,38750.0,38750.0,38750.0,38750.0,39000.0,1,25806.451612903227,0,retained_all_samples,9551872,,,,,,,,605,19683,19078,1,serialized
MEASURED,protocol,aegis_submission_envelope_component,JSON,serialize_submission_envelope,kilobyte1024,1024,1,1,1.0,37666.0,37666.0,0.0,0.0,37666.0,37666.0,37666.0,37666.0,37666.0,37666.0,37666.0,37666.0,38000.0,1,26549.142462698455,0,retained_all_samples,10190848,,,,,,,,4142,23335,19193,1,serialized
MEASURED,protocol,aegis_submission_envelope_component,JSON,serialize_submission_envelope,large16384,16384,1,1,1.0,99416.0,99416.0,0.0,0.0,99416.0,99416.0,99416.0,99416.0,99416.0,99416.0,99416.0,99416.0,99000.0,1,10058.74305946729,0,retained_all_samples,11026432,,,,,,,,58982,78130,19148,1,serialized
MEASURED,protocol,aegis_submission_envelope_component,JSON,serialize_submission_envelope,medium256,256,1,1,1.0,34083.0,34083.0,0.0,0.0,34083.0,34083.0,34083.0,34083.0,34083.0,34083.0,34083.0,34083.0,34000.0,1,29340.140245870374,0,retained_all_samples,9928704,,,,,,,,1401,20498,19097,1,serialized
MEASURED,protocol,aegis_submission_envelope_component,JSON,serialize_submission_envelope,small128,128,1,1,1.0,36750.0,36750.0,0.0,0.0,36750.0,36750.0,36750.0,36750.0,36750.0,36750.0,36750.0,36750.0,37000.0,1,27210.884353741498,0,retained_all_samples,9781248,,,,,,,,891,20016,19125,1,serialized
MEASURED,protocol,aegis_submission_envelope_component,JSON,serialize_submission_envelope,small64,64,1,1,1.0,36292.0,36292.0,0.0,0.0,36292.0,36292.0,36292.0,36292.0,36292.0,36292.0,36292.0,36292.0,38000.0,1,27554.281935412764,0,retained_all_samples,9699328,,,,,,,,698,19843,19145,1,serialized
MEASURED,protocol,aegis_submission_envelope_component,JSON,serialize_submission_envelope,transaction512,512,1,1,1.0,33709.0,33709.0,0.0,0.0,33709.0,33709.0,33709.0,33709.0,33709.0,33709.0,33709.0,33709.0,33000.0,1,29665.667922513276,0,retained_all_samples,10010624,,,,,,,,2313,21415,19102,1,serialized
MEASURED,protocol,aegis_submission_envelope_component,JSON,serialize_submission_envelope,vote192,192,1,1,1.0,40375.0,40375.0,0.0,0.0,40375.0,40375.0,40375.0,40375.0,40375.0,40375.0,40375.0,40375.0,41000.0,1,24767.80185758514,0,retained_all_samples,9846784,,,,,,,,1143,20313,19170,1,serialized
MEASURED,protocol,aegis_typed_transaction,ML-DSA-65,build_sign_verify_admit_carrier,block4096,4096,1,1,1.0,1842000.0,1842000.0,0.0,0.0,1842000.0,1842000.0,1842000.0,1842000.0,1842000.0,1842000.0,1842000.0,1842000.0,1846000.0,1,542.8881650380022,0,retained_all_samples,10305536,1952,,3309,3309,3309,,,15111,98728,19045,1,signed_verified_admitted_carrier_built
MEASURED,protocol,aegis_typed_transaction,ML-DSA-65,build_sign_verify_admit_carrier,digest32,32,1,1,1.0,3073000.0,3073000.0,0.0,0.0,3073000.0,3073000.0,3073000.0,3073000.0,3073000.0,3073000.0,3073000.0,3073000.0,3156000.0,1,325.4149040026033,0,retained_all_samples,9273344,1952,,3309,3309,3309,,,605,65118,19117,1,signed_verified_admitted_carrier_built
MEASURED,protocol,aegis_typed_transaction,ML-DSA-65,build_sign_verify_admit_carrier,kilobyte1024,1024,1,1,1.0,1765084.0,1765084.0,0.0,0.0,1765084.0,1765084.0,1765084.0,1765084.0,1765084.0,1765084.0,1765084.0,1765084.0,1768000.0,1,566.5452748990983,0,retained_all_samples,10174464,1952,,3309,3309,3309,,,4142,73341,19108,1,signed_verified_admitted_carrier_built
MEASURED,protocol,aegis_typed_transaction,ML-DSA-65,build_sign_verify_admit_carrier,large16384,16384,1,1,1.0,3167375.0,3167375.0,0.0,0.0,3167375.0,3167375.0,3167375.0,3167375.0,3167375.0,3167375.0,3167375.0,3167375.0,3177000.0,1,315.71885236197164,0,retained_all_samples,10764288,1952,,3309,3309,3309,,,58982,201061,19036,1,signed_verified_admitted_carrier_built
MEASURED,protocol,aegis_typed_transaction,ML-DSA-65,build_sign_verify_admit_carrier,medium256,256,1,1,1.0,1141041.0,1141041.0,0.0,0.0,1141041.0,1141041.0,1141041.0,1141041.0,1141041.0,1141041.0,1141041.0,1141041.0,1145000.0,1,876.392697545487,0,retained_all_samples,9879552,1952,,3309,3309,3309,,,1401,67062,19143,1,signed_verified_admitted_carrier_built
MEASURED,protocol,aegis_typed_transaction,ML-DSA-65,build_sign_verify_admit_carrier,small128,128,1,1,1.0,1096708.0,1096708.0,0.0,0.0,1096708.0,1096708.0,1096708.0,1096708.0,1096708.0,1096708.0,1096708.0,1096708.0,1102000.0,1,911.8197368852967,0,retained_all_samples,9748480,1952,,3309,3309,3309,,,891,65932,19161,1,signed_verified_admitted_carrier_built
