run_id,environment_id,source_commit,classification,suite,layer,algorithm,operation,payload_profile,message_bytes,iteration,warmup_iterations,wall_ns,cpu_ns,max_rss_bytes,valid,result,work_units,public_key_bytes,private_key_bytes,signature_bytes,ciphertext_bytes,shared_secret_bytes,serialized_bytes,notes
cold-28106-1786749538311827000,macmini-m2-diagnostic,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,cold_start,fresh_process_aegis,ML-DSA-65,first_signer_initialize,transaction512,512,0,0,1559792,1459000,6471680,true,initialized,1,0,0,0,0,0,0,includes the process-local required ML-DSA-65 smoke check
cold-28106-1786749538311827000,macmini-m2-diagnostic,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,cold_start,fresh_process_aegis,ML-DSA-65,first_keygen_register,transaction512,512,0,0,291250,288000,6504448,true,registered,1,1952,0,0,0,0,0,ML-DSA-65 key generation plus Aegis lifecycle registration
cold-28106-1786749538311827000,macmini-m2-diagnostic,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,cold_start,fresh_process_aegis,ML-DSA-65,first_domain_sign,transaction512,512,0,0,594625,596000,6537216,true,signed,1,1952,0,3309,0,0,0,first production-domain signature after initialization
cold-28106-1786749538311827000,macmini-m2-diagnostic,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,cold_start,fresh_process_aegis,ML-DSA-65,first_verifier_initialize,transaction512,512,0,0,297500,293000,6701056,true,initialized,1,1952,0,0,0,0,0,includes the process-local required verifier smoke check and registry clone
cold-28106-1786749538311827000,macmini-m2-diagnostic,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,cold_start,fresh_process_aegis,ML-DSA-65,first_domain_verify,transaction512,512,0,0,444750,520000,6963200,true,accepted_cache_miss,1,1952,0,3309,0,0,0,first production-domain verification after verifier initialization
cold-28106-1786749538311827000,macmini-m2-diagnostic,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,cold_start,fresh_process_aegis,ML-DSA-65,second_domain_sign,transaction512,512,0,0,345625,346000,6979584,true,signed,1,1952,0,3309,0,0,0,warm process-local domain signature
cold-28106-1786749538311827000,macmini-m2-diagnostic,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,cold_start,fresh_process_aegis,ML-DSA-65,second_domain_verify,transaction512,512,0,0,345667,337000,7110656,true,accepted_cache_miss,1,1952,0,3309,0,0,0,warm process-local cache-miss verification
